Timestamp,User,Message,Message_long
2024-05-09 16:17:13+00:00,Risc__V,bro sounds like he is in a real battlefield,43
2024-05-09 16:17:43+00:00,akitox1c,he talks on the radio PopNemo,29
2024-05-09 16:17:51+00:00,bigassmatt,joever,6
2024-05-09 16:17:58+00:00,StreamElements,REACTING to OW Cinematics for the first time -> https://youtu.be/T0FOSsRqLDs?si=uivZA_b-m60l4Gzh,96
2024-05-09 16:18:28+00:00,Wyrdookie,that's a uzbek teleprompter he is using for the mic,51
2024-05-09 16:18:36+00:00,KaliYuga03,flaming team is a sure way to lose,34
2024-05-09 16:18:38+00:00,akitox1c,you need to take this game in your hands Kappa,46
2024-05-09 16:18:54+00:00,Risc__V,irl reload,10
2024-05-09 16:18:58+00:00,akitox1c,hahahahahhaa,12
2024-05-09 16:19:01+00:00,Martin_Gales,doroMAD,7
2024-05-09 16:19:09+00:00,pfftsmh,cs moment.,10
2024-05-09 16:19:12+00:00,Faste76_2,LULW,4
2024-05-09 16:19:14+00:00,bigassmatt,RAGEY,5
2024-05-09 16:19:16+00:00,1SKELTON,wow,3
2024-05-09 16:19:21+00:00,Martin_Gales,look how much fun doro is having,32
2024-05-09 16:19:44+00:00,1SKELTON,XD,2
2024-05-09 16:19:58+00:00,pfftsmh,the poor shaming is crazy.,26
2024-05-09 16:20:07+00:00,Martin_Gales,"wow bully him for being rude, but for being poor..........",58
2024-05-09 16:20:26+00:00,Faste76_2,Poor shaming BASED,18
2024-05-09 16:20:33+00:00,1SKELTON,this what too many loses does to a person,41
2024-05-09 16:20:33+00:00,akitox1c,OMEGALUL,8
2024-05-09 16:20:41+00:00,Martin_Gales,classic doro hating poor people,31
2024-05-09 16:20:42+00:00,bigassmatt,looked like a headshot to mee,29
2024-05-09 16:20:51+00:00,Risc__V,CS always a great to the stream classic,39
2024-05-09 16:20:54+00:00,Banties1g,omE#,4
2024-05-09 16:20:56+00:00,Banties1g,omE,3
2024-05-09 16:20:57+00:00,pfftsmh,mental breakdown from cs dorozeaDoroMAD,39
2024-05-09 16:21:00+00:00,1SKELTON,XD,2
2024-05-09 16:21:00+00:00,Risc__V,ICANT,5
2024-05-09 16:21:04+00:00,akitox1c,xddd,4
2024-05-09 16:21:11+00:00,akitox1c,what a gamers,13
2024-05-09 16:21:13+00:00,KaliYuga03,xd,2
2024-05-09 16:21:35+00:00,1SKELTON,10 losses PTSD,14
2024-05-09 16:21:39+00:00,bigassmatt,is this silver 1,16
2024-05-09 16:21:44+00:00,akitox1c,maybe turkish one,17
2024-05-09 16:21:47+00:00,KaliYuga03,"tell him ""No chinese please""",28
2024-05-09 16:21:57+00:00,akitox1c,Gj Paul xd,10
2024-05-09 16:21:59+00:00,QuercusAlba,he is turk,10
2024-05-09 16:22:18+00:00,Wyrdookie,No Kebap please,15
2024-05-09 16:22:27+00:00,IvanOnMyOwn,bro im listeing to stream like a radio,38
2024-05-09 16:22:29+00:00,drewniak2115xd,sup,3
2024-05-09 16:22:31+00:00,IvanOnMyOwn,and this hsit is funny af omE,29
2024-05-09 16:22:42+00:00,Martin_Gales,peepoPls 󠀀,10
2024-05-09 16:22:42+00:00,Martin_Gales,peepoPls,8
2024-05-09 16:22:42+00:00,Martin_Gales,peepoPls,8
2024-05-09 16:22:42+00:00,Banties1g,gta radio station mhm,21
2024-05-09 16:22:43+00:00,Martin_Gales,peepoPls 󠀀,10
2024-05-09 16:22:43+00:00,Martin_Gales,peepoPls,8
2024-05-09 16:22:47+00:00,Martin_Gales,peepoPls 󠀀,10
2024-05-09 16:22:56+00:00,akitox1c,"you can tell him ""anani sekim"". He should understand Kappa",58
2024-05-09 16:23:00+00:00,bigassmatt,YOOLOOKATTHISCATDOINITSLILDANCYDANCEINTOABREAKDANCEMOVE,55
2024-05-09 16:23:12+00:00,akitox1c,and i knew it also from cs LUL,30
2024-05-09 16:23:50+00:00,1SKELTON,wheres the teamwork at modCheck,31
2024-05-09 16:24:02+00:00,1SKELTON,damn,4
2024-05-09 16:24:29+00:00,1SKELTON,TOXIC,5
2024-05-09 16:24:36+00:00,x3lolx,how u doing,11
2024-05-09 16:24:38+00:00,bigassmatt,TheVoices,9
2024-05-09 16:24:40+00:00,KaliYuga03,so distracting with flaming idiots on team,42
2024-05-09 16:24:50+00:00,pfftsmh,this looks like a 13-0 tbh,26
2024-05-09 16:25:06+00:00,x3lolx,goood good,10
2024-05-09 16:25:24+00:00,Risc__V,400 hours of CS classic,23
2024-05-09 16:25:36+00:00,ymzrr,hi beatiful wassup,18
2024-05-09 16:25:37+00:00,Martin_Gales,fembajJAM,9
2024-05-09 16:25:38+00:00,SortieWW,eyyyy,5
2024-05-09 16:25:40+00:00,pfftsmh,wow. Bolaget?!,14
2024-05-09 16:25:41+00:00,x3lolx,aaww,4
2024-05-09 16:25:44+00:00,SortieWW,this is a swedish song :D,25
2024-05-09 16:25:58+00:00,SortieWW,VIBEEEEEE,9
2024-05-09 16:25:58+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 16:26:05+00:00,SortieWW,party song,10
2024-05-09 16:26:09+00:00,Martin_Gales,"@pfftsmh this song plays almost to often here, you need to stay longer o7",73
2024-05-09 16:26:15+00:00,ymzrr,whats this rank,15
2024-05-09 16:26:18+00:00,akitox1c,"cs in all acts, 1 guy nacist. one toxic, another guys kill mates, thats why i delete this after 15k elo ak1okaOk",112
2024-05-09 16:26:35+00:00,pfftsmh,@Martin_Gales This is prob the longest i have been here for a long time smh.,76
2024-05-09 16:26:45+00:00,ymzrr,hard to hear u can u decrease music pls,39
2024-05-09 16:26:47+00:00,x3lolx,when u will play overwatch,26
2024-05-09 16:26:58+00:00,StreamElements,Twitter:  https://twitter.com/dorozeaxd  TikTok:  https://tiktok.com/@dorozea Instagram:  https://www.instagram.com/dorozeaxd/   YouTube: https://www.youtube.com/watch?v=Y42m-Y3PZ9s&ab_channel=Dorozea,200
2024-05-09 16:27:15+00:00,x3lolx,wow,3
2024-05-09 16:27:15+00:00,Martin_Gales,@ymzrr but then we will be able to hear her teammates and do you really want that?,82
2024-05-09 16:27:16+00:00,1SKELTON,i feel like ur crosshair too big to seee enemy head,51
2024-05-09 16:27:20+00:00,KaliYuga03,no,2
2024-05-09 16:27:23+00:00,Martin_Gales,its fine,8
2024-05-09 16:27:24+00:00,QuercusAlba,yes,3
2024-05-09 16:27:26+00:00,IvanOnMyOwn,no,2
2024-05-09 16:27:26+00:00,x3lolx,he get ur head,14
2024-05-09 16:27:27+00:00,akitox1c,little bit,10
2024-05-09 16:27:31+00:00,bigassmatt,winnable,8
2024-05-09 16:27:38+00:00,pfftsmh,a bit. Not now tho. After bolaget :),36
2024-05-09 16:27:43+00:00,1SKELTON,no music fine just bad song :(,30
2024-05-09 16:27:45+00:00,ymzrr,@Martin_Gales she muted teammates isnt she ?,44
2024-05-09 16:27:46+00:00,colleen040,score is 10-0?,14
2024-05-09 16:28:02+00:00,akitox1c,but songs really vibed ak1okaNanana ak1okaDancin2,49
2024-05-09 16:28:04+00:00,ymzrr,@SKELTON_19 XD,14
2024-05-09 16:28:07+00:00,1SKELTON,banties song Pog,16
2024-05-09 16:28:17+00:00,KaliYuga03,team games with randoms is a nightmare recipe,45
2024-05-09 16:28:17+00:00,x3lolx,wow,3
2024-05-09 16:28:21+00:00,x3lolx,u do great,10
2024-05-09 16:28:31+00:00,1SKELTON,lebronJAM,9
2024-05-09 16:28:31+00:00,x3lolx,xD,2
2024-05-09 16:28:32+00:00,Risc__V,just the new reaction video... you literally looked away during all the good parts UltraMad,91
2024-05-09 16:28:33+00:00,frankonthegear,yo,2
2024-05-09 16:28:43+00:00,Risc__V,@Risc__V saw*,13
2024-05-09 16:28:46+00:00,1SKELTON,E VibePls,9
2024-05-09 16:29:08+00:00,akitox1c,"ye, full stack not calling everybody noob and insta ruin :)",59
2024-05-09 16:29:27+00:00,pfftsmh,You should play tell me ma - shamrock . ez 13-11 then,53
2024-05-09 16:29:40+00:00,zoiodelul4,Do you play CS while listening to music?,40
2024-05-09 16:30:17+00:00,zoiodelul4,make sense now,14
2024-05-09 16:30:20+00:00,1SKELTON,winnable,8
2024-05-09 16:30:58+00:00,Risc__V,imagine the mental state this guy is in if had 10 straight losses today or some shit,84
2024-05-09 16:31:05+00:00,Typhu25,waitttttttt,11
2024-05-09 16:31:13+00:00,x3lolx,nice,4
2024-05-09 16:31:13+00:00,Typhu25,lemme join for next game....,28
2024-05-09 16:31:23+00:00,agentosage,when resident evil?,19
2024-05-09 16:31:32+00:00,cerealkiller3214,"if you want to carry, it’s time",31
2024-05-09 16:31:48+00:00,akitox1c,is it your playlist playing right now?,38
2024-05-09 16:32:09+00:00,akitox1c,ohh mac sucks a bit,19
2024-05-09 16:32:21+00:00,x3lolx,do u play resident evil before?,31
2024-05-09 16:32:24+00:00,agentosage,when did you start streaming,28
2024-05-09 16:32:39+00:00,Typhu25,invite me! :D,13
2024-05-09 16:32:43+00:00,paultuuu,Are all Swedish girls as beautiful as you?,42
2024-05-09 16:32:45+00:00,Martin_Gales,paul farming,12
2024-05-09 16:32:51+00:00,Martin_Gales,UGH,3
2024-05-09 16:32:56+00:00,Martin_Gales,cringe,6
2024-05-09 16:32:57+00:00,Banties1g,farming tiktoks again,21
2024-05-09 16:32:58+00:00,akitox1c,XD,2
2024-05-09 16:32:58+00:00,StreamElements,REACTING to OW Cinematics for the first time -> https://youtu.be/T0FOSsRqLDs?si=uivZA_b-m60l4Gzh,96
2024-05-09 16:33:00+00:00,xlars,:0,2
2024-05-09 16:33:01+00:00,IvanOnMyOwn,bro stop,8
2024-05-09 16:33:05+00:00,kunmilan99,i agree with him,16
2024-05-09 16:33:07+00:00,x3lolx,what he say,11
2024-05-09 16:33:09+00:00,Risc__V,ok,2
2024-05-09 16:33:16+00:00,bigassmatt,ok,2
2024-05-09 16:33:16+00:00,akitox1c,I love this guy,15
2024-05-09 16:33:21+00:00,walnutNESS,"damn this guy need to chill, rapping over here",46
2024-05-09 16:33:28+00:00,StreamElements,Wanna see full VODs of certain games doro Played on Stream? Go sub to the VODs Channel -> https://www.youtube.com/@DorozeaVODS,126
2024-05-09 16:33:30+00:00,Typhu25,invite me! :D 󠀀,15
2024-05-09 16:33:35+00:00,dropz1g,NO,2
2024-05-09 16:33:35+00:00,1SKELTON,BANGER,6
2024-05-09 16:33:36+00:00,1206paul_,HAHA sure! :D,13
2024-05-09 16:33:38+00:00,akitox1c,yes please,10
2024-05-09 16:33:43+00:00,Pistachio48,dorozea is still pro imo,24
2024-05-09 16:33:44+00:00,dropz1g,Kappa,5
2024-05-09 16:33:49+00:00,x3lolx,"I don't understand Chinese, Paul",32
2024-05-09 16:34:02+00:00,1SKELTON,"@1206paul_ you did well, u just had useless teammates :D",56
2024-05-09 16:34:05+00:00,x3lolx,Oh sorry German,15
2024-05-09 16:34:05+00:00,pfftsmh,Did you remove me from steam? :(,32
2024-05-09 16:34:08+00:00,bilaltothefuture,whazzuuuup my favourite animal crossing streamer,48
2024-05-09 16:34:31+00:00,Banties1g,u removed me aswell?,20
2024-05-09 16:34:32+00:00,Banties1g,wtf,3
2024-05-09 16:34:35+00:00,oJov,u know u can have like 300 friends right,40
2024-05-09 16:34:42+00:00,pfftsmh,damn i wanted to join :(,24
2024-05-09 16:34:54+00:00,eduvaa,Hi my favorite pokemon go streamer!,35
2024-05-09 16:34:59+00:00,akitox1c,"oh, so u play with followers that u know personally? Or as good one?",68
2024-05-09 16:34:59+00:00,1206paul_,People when they find out that i dont want to have 300 people that i dont know or play with NOWAYING,100
2024-05-09 16:35:00+00:00,oJov,lul but why,11
2024-05-09 16:35:02+00:00,Risc__V,streamer btw classic,20
2024-05-09 16:35:23+00:00,IvanOnMyOwn,how does it matter tho,22
2024-05-09 16:35:29+00:00,bigassmatt,ResidentSleeper,15
2024-05-09 16:35:33+00:00,bilaltothefuture,thought you would renember the joke from last time 💀,52
2024-05-09 16:35:51+00:00,eduvaa,angry sveden streamer girl :(,29
2024-05-09 16:35:58+00:00,x3lolx,ok chill,8
2024-05-09 16:35:58+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 16:36:03+00:00,dropz1g,dropz1g subscribed with Prime. They've subscribed for 2 months! ,64
2024-05-09 16:36:06+00:00,Risc__V,she hates you guys pretty much,30
2024-05-09 16:36:17+00:00,bigassmatt,did you add the turkish guy from last game though,49
2024-05-09 16:36:26+00:00,oJov,SurE,4
2024-05-09 16:36:31+00:00,pfftsmh,Can i join next? I need the boost to 10k. Need that big d boost :(,66
2024-05-09 16:36:36+00:00,kunmilan99,totally understandable,22
2024-05-09 16:36:38+00:00,1206paul_,imagine making a big deal out of someone removing you from their friendslist ICANT,82
2024-05-09 16:36:51+00:00,eduvaa,professional venter :D,22
2024-05-09 16:37:04+00:00,oJov,@1206paul_ its just mean tho idk,32
2024-05-09 16:37:25+00:00,Risc__V,SurE sure thing,15
2024-05-09 16:37:40+00:00,IvanOnMyOwn,idk i just never add anyone omE,31
2024-05-09 16:37:40+00:00,1SKELTON,is steam down rn?,17
2024-05-09 16:37:41+00:00,1206paul_,@oJov it really isnt,20
2024-05-09 16:37:50+00:00,eduvaa,i have issue you saving 500 on pistol ffs !!,44
2024-05-09 16:37:55+00:00,Banties1g,@SKELTON_19 its bc doro unfriended gaben,40
2024-05-09 16:38:03+00:00,Martin_Gales,!vods,5
2024-05-09 16:38:03+00:00,StreamElements,Wanna see full VODs of certain games doro Played on Stream? Go sub to the VODs YT-Channel -> https://www.youtube.com/@DorozeaVODS BatChest,138
2024-05-09 16:38:08+00:00,kunmilan99,@Banties1g XD,13
2024-05-09 16:38:12+00:00,bigassmatt,!vods,5
2024-05-09 16:38:12+00:00,StreamElements,Wanna see full VODs of certain games doro Played on Stream? Go sub to the VODs YT-Channel -> https://www.youtube.com/@DorozeaVODS BatChest,138
2024-05-09 16:38:16+00:00,1SKELTON,@Banties1g docnotL,18
2024-05-09 16:38:30+00:00,IvanOnMyOwn,the doors schizo,16
2024-05-09 16:38:54+00:00,thebigdogjay,NAHHHHHHH,9
2024-05-09 16:38:54+00:00,Martin_Gales,doro in RE 1 https://clips.twitch.tv/SpinelessScarySpaghettiBCWarrior-3n7QWOCe61OGclgk HEHE,91
2024-05-09 16:39:01+00:00,bigassmatt,lmao,4
2024-05-09 16:39:11+00:00,thebigdogjay,Promise its not me Paul HEHE,28
2024-05-09 16:39:13+00:00,akitox1c,who streamsnipeing + on chat Kappa,34
2024-05-09 16:39:29+00:00,balintboss,last game I played with him,27
2024-05-09 16:39:32+00:00,Martin_Gales,the 12 month one is a downgrade,31
2024-05-09 16:39:36+00:00,1SKELTON,that badge is cursed XD,23
2024-05-09 16:39:44+00:00,Martin_Gales,9 month is better mhm,21
2024-05-09 16:40:07+00:00,bilaltothefuture,no badge is the best badge,26
2024-05-09 16:40:08+00:00,Risc__V,LieMeter,8
2024-05-09 16:40:09+00:00,1SKELTON,denmark GIGACHAD,16
2024-05-09 16:40:37+00:00,dropz1g,Didn't need to know but thanks,30
2024-05-09 16:40:42+00:00,pfftsmh,we can see that...,18
2024-05-09 16:40:45+00:00,Risc__V,wouldn't have guessed it NOWAYING,33
2024-05-09 16:40:45+00:00,akitox1c,akitox1c subscribed at Tier 1. ,31
2024-05-09 16:40:59+00:00,akitox1c,Omagush,7
2024-05-09 16:40:59+00:00,thebigdogjay,wtf is that the sub noise now,29
2024-05-09 16:41:08+00:00,akitox1c,so sorry,8
2024-05-09 16:41:09+00:00,zoiodelul4,!music,6
2024-05-09 16:41:11+00:00,balintboss,LUL,3
2024-05-09 16:41:21+00:00,akitox1c,call me Aki please,18
2024-05-09 16:41:31+00:00,pfftsmh,"my metal pipe did come through,",31
2024-05-09 16:41:40+00:00,thebigdogjay,Theyre not even coming up in my chat,36
2024-05-09 16:41:44+00:00,akitox1c,xd,2
2024-05-09 16:42:09+00:00,1SKELTON,dash classic,12
2024-05-09 16:42:09+00:00,bigassmatt,LMAOO,5
2024-05-09 16:42:12+00:00,akitox1c,LUL,3
2024-05-09 16:42:22+00:00,1SKELTON,"KKona: who? ,,,,,,,! That was funny! ! 哈哈哈卓卓冰 ! 哈哈哈卓卓冰 ! who? ,,,,,, who? ,,,,,,, 哈哈哈卓卓冰 ! who? ,,,,,,, oh oh! oh who? ,,,,,,, who? ,,,,,,,! That was funny! ! 哈哈哈卓卓冰 ! 哈哈哈卓卓冰 ! who? ,,,,,, who? ,,,,,,, 哈哈哈卓卓冰 ! who? ,,,,,,, oh oh! oh who? ,,,,,,,",246
2024-05-09 16:42:37+00:00,55Dash,KKona WOOOOOOOO,15
2024-05-09 16:42:38+00:00,1SKELTON,woooohooooo,11
2024-05-09 16:42:54+00:00,akitox1c,akitox1c is gifting 5 Tier 1 Subs to dorozea's community! They've gifted a total of 5 in the channel! ,102
2024-05-09 16:42:55+00:00,akitox1c,akitox1c gifted a Tier 1 sub to beyzae__! ,42
2024-05-09 16:42:55+00:00,akitox1c,akitox1c gifted a Tier 1 sub to 69heisenberg96! ,48
2024-05-09 16:42:55+00:00,akitox1c,akitox1c gifted a Tier 1 sub to zitzerius! ,43
2024-05-09 16:42:55+00:00,akitox1c,akitox1c gifted a Tier 1 sub to therlers! ,42
2024-05-09 16:42:55+00:00,akitox1c,akitox1c gifted a Tier 1 sub to juniororr1888! ,47
2024-05-09 16:42:56+00:00,1SKELTON,omE,3
2024-05-09 16:43:09+00:00,balintboss,Clap,4
2024-05-09 16:43:16+00:00,55Dash,FeelsGoodMan Clap,17
2024-05-09 16:43:21+00:00,Melvandir,Melvandir subscribed at Tier 1. ,32
2024-05-09 16:43:27+00:00,1SKELTON,omE  󠀀,6
2024-05-09 16:43:33+00:00,Faste76_2,OMEGALUL,8
2024-05-09 16:43:38+00:00,bilaltothefuture,sounds like my uncle sneezing,29
2024-05-09 16:43:41+00:00,agentosage,LUL,3
2024-05-09 16:43:44+00:00,爪口长工,SCHIZO WAAAAAAAAAAAAAA,22
2024-05-09 16:43:53+00:00,1SKELTON,@bilaltothefuture LUL,21
2024-05-09 16:43:55+00:00,Martin_Gales,did doro comment on the 5 gifted?,33
2024-05-09 16:43:55+00:00,akitox1c,@dorozea Doro please call me Aki. its looking simple,52
2024-05-09 16:44:15+00:00,ConstantinLumumba,wifeBroc,8
2024-05-09 16:44:21+00:00,Jeddix,spmHi,5
2024-05-09 16:44:22+00:00,Melvandir,can also call me melvo if it's easier,37
2024-05-09 16:44:23+00:00,1SKELTON,did they change the inferno map?,32
2024-05-09 16:44:25+00:00,winoalpacinoo,BANGER,6
2024-05-09 16:44:26+00:00,Risc__V,WidelebronJAM,13
2024-05-09 16:44:34+00:00,爪口长工,renxCRINGE why,14
2024-05-09 16:44:36+00:00,Martin_Gales,@akitox1c more like Akki? or the way doro said it?,50
2024-05-09 16:45:04+00:00,55Dash,BUSSERS,7
2024-05-09 16:45:06+00:00,55Dash,BUSSERS BUSSERS BUSSERS BUSSERS BUSSERS BUSSERS BUSSERS,55
2024-05-09 16:45:12+00:00,Faste76_2,xqcTwerk,8
2024-05-09 16:45:13+00:00,爪口长工,pspLs,5
2024-05-09 16:45:21+00:00,IvanOnMyOwn,!voteskip,9
2024-05-09 16:45:22+00:00,Risc__V,catTwerk,8
2024-05-09 16:45:25+00:00,lord_ruschman,whats poppin,12
2024-05-09 16:45:49+00:00,1SKELTON,like grrrah SLAY,16
2024-05-09 16:45:58+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 16:46:42+00:00,Martin_Gales,"that awp shoot looked clean, should be in doros mlg montage mhm",63
2024-05-09 16:46:42+00:00,1SKELTON,poppin off,10
2024-05-09 16:46:43+00:00,Risc__V,god damn nice,13
2024-05-09 16:46:48+00:00,kunmilan99,gonna be the next kennyS,24
2024-05-09 16:46:58+00:00,StreamElements,Twitter:  https://twitter.com/dorozeaxd  TikTok:  https://tiktok.com/@dorozea Instagram:  https://www.instagram.com/dorozeaxd/   YouTube: https://www.youtube.com/watch?v=Y42m-Y3PZ9s&ab_channel=Dorozea,200
2024-05-09 16:47:03+00:00,FrostSnail,AREYOUAGIRL AREYOUAGIRL AREYOUAGIRL AREYOUAGIRL,47
2024-05-09 16:47:12+00:00,akitox1c,"@Martin_Gales it sounds different in my language, but Akki sounds well for me :) i do not mind, some streamers before called me ""alco cactus"" , also i have been ""Akatsuki"" PopNemo",179
2024-05-09 16:47:34+00:00,kunmilan99,100% accuracy with that awp Pog,31
2024-05-09 16:47:43+00:00,pfftsmh,p smoke.,8
2024-05-09 16:47:51+00:00,FrostSnail,FrostSnail subscribed at Tier 1. They've subscribed for 11 months! pog,70
2024-05-09 16:47:58+00:00,StreamElements,REACTING to OW Cinematics for the first time -> https://youtu.be/T0FOSsRqLDs?si=uivZA_b-m60l4Gzh,96
2024-05-09 16:48:02+00:00,1SKELTON,frost Pog,9
2024-05-09 16:48:14+00:00,1SKELTON,official sub day mhm,20
2024-05-09 16:48:15+00:00,FrostSnail,AREYOUAGIRL,11
2024-05-09 16:48:30+00:00,FrostSnail,Choo Chooo KittyHype,20
2024-05-09 16:48:39+00:00,Melvandir,Choo Chooo KittyHype,20
2024-05-09 16:48:41+00:00,akitox1c,"ye, thanks a lot Keepo",22
2024-05-09 16:48:45+00:00,Nab1337,!video,6
2024-05-09 16:48:45+00:00,StreamElements,New Video GO WATCH! -> https://youtu.be/T0FOSsRqLDs?si=uivZA_b-m60l4Gzh,71
2024-05-09 16:49:30+00:00,1SKELTON,NAHH,4
2024-05-09 16:49:37+00:00,1SKELTON,yes xd,6
2024-05-09 16:49:39+00:00,kunmilan99,u should,8
2024-05-09 16:49:40+00:00,akitox1c,LUL,3
2024-05-09 16:49:40+00:00,Risc__V,100000000%,10
2024-05-09 16:49:41+00:00,xlars,yea,3
2024-05-09 16:49:42+00:00,walnutNESS,nah,3
2024-05-09 16:49:42+00:00,KaliYuga03,for what,8
2024-05-09 16:49:48+00:00,1SKELTON,bro pulled out the molly mid fight NAHH,39
2024-05-09 16:49:49+00:00,IvanOnMyOwn,keep using it :D,16
2024-05-09 16:49:55+00:00,walnutNESS,even i still using it,21
2024-05-09 16:49:59+00:00,kunmilan99,they use it to jump,19
2024-05-09 16:50:01+00:00,Risc__V,its like 50% of your deaths,27
2024-05-09 16:50:03+00:00,xlars,they usually use scroll on jump,31
2024-05-09 16:50:13+00:00,kunmilan99,they do,7
2024-05-09 16:50:15+00:00,pfftsmh,"Some do tho,",12
2024-05-09 16:50:16+00:00,walnutNESS,they use it to jump,19
2024-05-09 16:50:18+00:00,KaliYuga03,scroll is used for bunnyjumping,31
2024-05-09 16:50:22+00:00,WavveS_V2,a lot of them do,16
2024-05-09 16:50:36+00:00,Martin_Gales,vote in poll,12
2024-05-09 16:50:44+00:00,Martin_Gales,DinkDonk,8
2024-05-09 16:50:45+00:00,Prob_ka,they use different keys for different nades),44
2024-05-09 16:50:49+00:00,KaliYuga03,is she swapping weapons with scroll?,36
2024-05-09 16:51:24+00:00,1axiom_,hello,5
2024-05-09 16:52:05+00:00,Risc__V,what a lovely language Kappa,28
2024-05-09 16:52:07+00:00,KaliYuga03,you need to change that lol,27
2024-05-09 16:52:14+00:00,1SKELTON,who voted no NAHH,17
2024-05-09 16:52:29+00:00,1SKELTON,dor,3
2024-05-09 16:52:41+00:00,Martin_Gales,@SKELTON_19 i couldnt fit it all,32
2024-05-09 16:52:42+00:00,jeffzto,hahaha what an based russian guy you have on the team,53
2024-05-09 16:52:43+00:00,akitox1c,akitox1c is gifting 5 Tier 1 Subs to dorozea's community! They've gifted a total of 10 in the channel! ,103
2024-05-09 16:52:43+00:00,akitox1c,akitox1c gifted a Tier 1 sub to ssslothxd! ,43
2024-05-09 16:52:43+00:00,akitox1c,akitox1c gifted a Tier 1 sub to allerslev! ,43
2024-05-09 16:52:43+00:00,akitox1c,akitox1c gifted a Tier 1 sub to serviroo! ,42
2024-05-09 16:52:43+00:00,akitox1c,akitox1c gifted a Tier 1 sub to aiia_d20! ,42
2024-05-09 16:52:44+00:00,akitox1c,akitox1c gifted a Tier 1 sub to Hard1nes! ,42
2024-05-09 16:52:48+00:00,PawfulMinded,"hi, i love your TikToks :)",26
2024-05-09 16:52:49+00:00,Risc__V,6k elo forever CLOWNDETECTED,28
2024-05-09 16:52:52+00:00,akitox1c,who dodge?,10
2024-05-09 16:52:53+00:00,kunmilan99,Aki Pog,7
2024-05-09 16:52:53+00:00,1SKELTON,@Martin_Gales HUHH,18
2024-05-09 16:53:21+00:00,Martin_Gales,@SKELTON_19 dude......,22
2024-05-09 16:53:40+00:00,brumanchik,why they talk like sloths,25
2024-05-09 16:53:40+00:00,1SKELTON,peepoGiggles,12
2024-05-09 16:54:10+00:00,1SKELTON,sloths talk????,15
2024-05-09 16:54:15+00:00,jeffzto,"how long is this song, u've played like 4 rounds with this song'",64
2024-05-09 16:54:43+00:00,akitox1c,"@dorozea okay dear, going to help a bit outside, hope to back soon, good luck ;)",80
2024-05-09 16:55:00+00:00,1SKELTON,dear NAHH,9
2024-05-09 16:55:10+00:00,Risc__V,SADge,5
2024-05-09 16:55:10+00:00,jckxk,PARASOCIAL,10
2024-05-09 16:55:26+00:00,akitox1c,@SKELTON_19 I try to be tactful,31
2024-05-09 16:55:28+00:00,brumanchik,s1mple with boobs,17
2024-05-09 16:55:39+00:00,roxa0,BANGER,6
2024-05-09 16:55:54+00:00,brumanchik,np bro,6
2024-05-09 16:55:58+00:00,StreamElements,Want to keep the conversation going? Join the discord here: https://discord.gg/NprKmrBWPy,89
2024-05-09 16:55:59+00:00,RealDrLing,This is some ice cream in the hot tub song,42
2024-05-09 16:56:08+00:00,RealDrLing,hi,2
2024-05-09 16:56:19+00:00,1SKELTON,@RealDrLing u mean bath tub?,28
2024-05-09 16:56:33+00:00,RealDrLing,@SKELTON_19 either or would be good,35
2024-05-09 16:56:47+00:00,Risc__V,NAHH,4
2024-05-09 16:56:47+00:00,1SKELTON,ice cream in a hot tub sounds lit,33
2024-05-09 16:56:54+00:00,Risc__V,CLIP IT,7
2024-05-09 16:57:01+00:00,1SKELTON,WTF,3
2024-05-09 16:57:14+00:00,1SKELTON,paul thymed it,14
2024-05-09 16:57:25+00:00,RealDrLing,AlienPls3,9
2024-05-09 16:57:26+00:00,brumanchik,idk,3
2024-05-09 16:57:29+00:00,jeffzto,"u winning against nerds, pog",28
2024-05-09 16:57:41+00:00,SortieWW,wth,3
2024-05-09 16:57:44+00:00,SortieWW,why more cs??!?!?!,18
2024-05-09 16:57:48+00:00,Martin_Gales,why does that happen to you so often?,37
2024-05-09 16:57:54+00:00,Martin_Gales,the eye thing,13
2024-05-09 16:57:55+00:00,SortieWW,i wanna see you carry,21
2024-05-09 16:57:55+00:00,Risc__V,must be the moldy water classic,31
2024-05-09 16:58:09+00:00,Risc__V,@Martin_Gales vitamin deficiency YEP,36
2024-05-09 16:58:22+00:00,1SKELTON,"oh yeha wtf i saw the clip, bros water look like milk",53
2024-05-09 16:58:27+00:00,jeffzto,or rabies,9
2024-05-09 16:59:15+00:00,Martin_Gales,its just gas in the water so common,35
2024-05-09 16:59:19+00:00,1SKELTON,british people NAHH,19
2024-05-09 16:59:24+00:00,jeffzto,i think consumption of caffeine can cause your eyelid muscles twitch,68
2024-05-09 16:59:44+00:00,jeffzto,well then it is a skill issue idk,33
2024-05-09 16:59:50+00:00,brumanchik,drink all water!,16
2024-05-09 16:59:56+00:00,dorikzack,smoke,5
2024-05-09 17:00:02+00:00,1SKELTON,smoke,5
2024-05-09 17:00:07+00:00,jckxk,smoke,5
2024-05-09 17:00:10+00:00,roxa0,W,1
